,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
20060918,26365.257,25119.608,24457.167,24408.22,24839.336,26624.571,31690.992,37595.544,43112.767,45008.366,45486.211,45458.949,42603.534,42659.81,43997.883,44380.872,44390.459,43172.161,41635.191,43036.551,42380.118,39541.69,35958.382,33175.666
20060919,30788.657,29369.236,28562.526,28309.39,28434.749,29567.677,33736.76,39160.409,44504.456,46445.007,46928.394,46775,43843.43,43655.38,44799.904,45136.656,45079.638,43844.057,42659.136,43967.616,43049.314,40111.824,36631.561,33698.478
20060920,30994.636,29586.954,28730.375,28454.465,28665.721,29818.575,33860.844,39314.211,44474.577,46342.664,46781.763,46545.947,43603.886,43300.672,44489.036,44868.285,44715.302,43416.415,42310.169,43942.265,43247.874,40096.033,36622.616,33640.456
20060921,30999.701,29530.497,28640.378,28325.639,28401.803,29440.88,33425.305,39005.816,44231.15,46040.944,46406.961,46211.695,43369.043,43131.655,44199.556,44725.181,44669.838,43365.977,42335.574,43877.371,43150.939,40228.589,36707.548,33781.494
20060922,31024.591,29427.714,28530.646,28236.577,28341.1,29588.763,33567.283,39004.873,44171.57,45923.136,46428.572,46342.636,43345.77,43014.891,43914.681,44288.679,44006.019,42909.371,41956.467,43672.043,42578.249,39365.98,35972.345,33126.966
20060923,31436.995,29811.355,28776.073,28245.132,28025.622,28260.708,30240.006,33246.965,36692.324,38600.296,38763.374,37964.936,35652.144,33649.649,32918.18,32845.989,32898.462,33068.255,33966.888,37355.252,36931.564,34311.418,32059.139,30075.536
20060924,27992.831,26228.306,25351.419,24860.717,24618.66,24606.204,24826.275,24941.863,27024.66,29226.109,30215.915,30572.053,30184.879,28776.087,28361.181,28138.737,27942.036,28236.701,29557.988,33319.293,34174.35,32739.455,30941.674,28887.609
20060925,26171.636,24841.595,24291.993,24173.168,24599.849,26287.466,31642.601,37439.427,42824.482,44733.15,45199.755,45174.447,42466.252,42674.711,44072.952,44646.667,44552.755,43179.977,42014.813,44075.042,43003.88,39782.545,36188.124,33362.336
20060926,30762.371,29225.195,28394.035,28069.956,28189.946,29407.916,33595.343,39090.663,44251.68,46165.78,46600.142,46483.979,43537.952,43281.209,44441.906,44888.319,44894.754,43586.54,42605.373,44466.059,42908.22,39729.979,36328.996,33553.552
20060927,31037.111,29500.708,28664.769,28372.827,28542.263,29821.361,33904.204,39459.631,44566.614,46353.581,46799.834,46658.356,43641.901,43354.334,44545.665,44957.85,45016.836,43863.834,43207.331,44889.979,43038.836,39857.786,36315.034,33454.023
20060928,31045.334,29616.655,28742.684,28421.356,28524.494,29720.534,33754.518,39309.527,44395.087,46179.433,46555.689,46343.528,43262.54,42963.439,44186.587,44625.46,44687.047,43548.274,42670.465,44529.726,42783.386,39833.698,36216.53,33366.119
20060929,31008.084,29499.73,28557.787,28179.568,28336.15,29501.191,33663.31,39207.556,44129.395,46039.886,46462.478,46489.744,43400.974,42951.856,43908.795,44188.166,44162.163,42957.565,42399.879,44126.766,42302.773,39239.214,35679.757,32866.397
20060930,30909.157,29264.038,28300.942,27793.651,27582.202,27899.904,29964.679,33110.326,36606.699,38458.067,38556.02,37803.658,35462.059,33441.533,32613.491,32490.622,32612.659,32791.966,34033.107,37251.336,36678.8,34237.852,31675.968,29663.222
20061001,27444.43,25606.304,24556.77,24010.166,23741.04,23880.062,24510.216,24970.731,27062.398,29317.647,30489.276,31025.6,30663.884,29094.324,28486.22,28211.918,28165.916,28800.368,30809.206,33866.156,33651.988,32200.383,30333.289,27937.953
20061002,25725.901,24501.086,23973.572,23857.791,24235.051,26014.321,31597.458,38242.808,43294.377,45337.97,46000.948,46275.819,43110.911,42954.931,44377.217,45011.382,45110.593,44251.56,43890.267,44729.529,42842.985,39753.066,35936.484,32959.921
20061003,30522.021,29207.726,28236.783,27919.039,27983.881,29183.774,33709.9,39914.893,44709.403,46714.681,47059.894,46879.392,43792.854,43472.315,44614.835,45118.741,45193.169,44305.575,44200.976,45451.758,43512.456,40310.674,36632.742,33568.389
20061004,30898.54,29305.047,28381.932,28116.719,28398.976,29551.374,34040.53,40189.997,45125.252,47020.894,47359.575,47196.47,44061.73,43621.627,44773.757,45255.172,45333.361,44386.639,44207.529,45462.193,43291.337,40053.748,36516.011,33483.428
20061005,30872.883,29258.204,28322.216,28014.81,28086.18,29300.205,33721.812,40017.776,44807.412,46566.213,46816.449,46629.789,43486.975,43189.122,44449.555,44937.476,45000.85,44089.804,43929.951,45393.777,43299.298,40257.47,36519.608,33485.505
20061006,30811.354,29287.313,28464.605,28151.604,28177.885,29349.866,33813.654,39963.311,44754.146,46687.811,47090.431,46938.765,43871.656,43300.822,44319.258,44849.277,44853.284,43882.671,44155.636,45427.522,42844.085,39521.746,35926.412,32913.773
20061007,31017.902,29203.399,28171.882,27726.28,27524.969,27853.527,30095.165,33794.561,37128.812,39349.784,39565.728,38608.526,35984.235,33825.921,33115.106,32984.688,33096.381,33521.684,35592.574,38811.844,36957.09,34420.292,31971.955,29625.959
20061008,27278.923,25593.342,24501.676,23926.841,23652.204,23760.798,24560.913,25199.33,27102.038,29503.842,30498.898,30784.989,30283.211,28641.251,27999.39,27573.027,27370.17,27745.225,30134.863,34116.886,33755.28,32260.251,30294.06,27946.503
20061009,25760.103,24684.723,24033.002,23927.477,24403.766,26338.478,31937.814,38511.778,43557.905,45231.933,45424.642,45245.853,42258.936,42363.131,43709.277,43943.562,43849.803,42916.462,43277.313,45215.662,42871.002,39731.395,35841.923,32847.604
20061010,30333.976,28883.454,28022.84,27716.299,27947.859,29142.515,33868.019,40082.357,44690.95,46365.318,46669.378,46409.525,43203.788,42929.892,44102.501,44463.265,44352.969,43376.284,44072.473,45817.364,43471.364,40173.516,36414.021,33438.222
20061011,30691.475,29053.044,28258.71,27961.943,28075.719,29283.429,34119.964,40388.711,44931.49,46567.533,46585.96,46298.648,43127.022,42722.922,43998.115,44405.877,44339.983,43365.424,44141.066,45963.427,43373.916,40169.716,36447.802,33424.906
20061012,30654.057,29036.59,28194.259,27911.536,27996.657,29188.238,33982.606,40274.145,44701.925,46366.841,46595.949,46329.255,43027.511,42649.936,43870.574,44275.471,44283.898,43256.591,43786.356,45470.534,43232.708,40262.296,36475.573,33448.55
20061013,30715.212,29177.166,28331.096,28010.128,28104.683,29392.467,34073.617,40199.943,44767.608,46462.952,46450.962,46054.493,42998.216,42585.019,43662.679,44047.683,44040.562,42967.109,43565.58,45203.388,42600.834,39451.342,35816.85,32800.135
20061014,30632.637,28963.684,27952.773,27446.554,27267.663,27667.735,30172.993,33776.548,36788.224,38590.547,38490.513,37486.002,34947.216,32929.266,32170.262,31967.642,32050.465,32447.033,35311.677,38461.556,36421.652,34060.17,31642.467,29483.653
20061015,27251.79,25459.115,24494.183,23889.181,23687.537,23842.135,24713.485,25344.139,27005.037,29097.744,30059.008,30354.255,29934.49,28362.575,27668.149,27292.82,27058.773,27483.372,30699.786,34060.713,33547.635,32194.75,30141.626,27864.431
20061016,25691.965,24460.526,23885.119,23835.295,24199.994,26069.973,31844.649,38679.496,43794.665,45537.689,45750.252,45583.535,42606.126,42577.658,43995.651,44423.849,44341.679,43485.63,44329.055,45291.994,42803.238,39792.924,35905.145,32894.981
20061017,30085.272,28476.394,27686.089,27393.24,27579.301,28939.237,33818.357,40589.8,45186.113,46903.611,47176.772,46873.206,43527.599,43135.972,44379.156,44865.839,44935.781,44266.106,45174.928,45739.974,43150.886,40004.151,36260.485,33259.661
20061018,30486.466,28802.014,27968.871,27661.05,27841.918,29177.847,33945.643,40676.253,45480.869,47203.777,47464.44,47309.216,44042.044,43513.468,44668.586,45120.041,45213.641,44578.91,45479.397,45961.606,43194.657,40011.167,36416.481,33375.812
20061019,30620.994,28910.652,27994.684,27710.994,27790.288,29094.498,33901.193,40689.96,45479.495,47217.794,47332.494,47091.494,43749.641,43252.472,44502.776,45009.527,45145.351,44483.002,45363.974,45789.315,43081.318,40128.013,36441.721,33456.515
20061020,30525.451,28903.25,28030.826,27733.534,27899.113,29179.902,33933.481,40562.218,45121.4,46971.716,47164.829,46980.043,43656.074,43117.113,44291.723,44752.98,44691.512,44116.714,45174.551,45581.868,42904.966,39557.711,35907.217,33006.296
20061021,30633.309,28949.217,27867.622,27366.761,27178.854,27605.291,30160.074,34302.37,37136.503,39155.599,39159.19,38212.097,35563.319,33362.747,32692.719,32636.374,32776.45,33506.79,36573.733,38494.142,36524.499,34090.113,31784.658,29695.164
20061022,27530.244,25999.401,24886.952,24239.796,24024.134,24134.994,24797.132,25702.366,27226.659,29585.681,30758.989,31256.247,30721.283,29116.572,28449.941,28124.021,27928.428,28636.139,31994.33,34315.453,33713.038,32306.342,30488.248,28200.304
20061023,25893.67,24702.477,24016.558,23910.613,24277.144,26059.877,32034.378,39013.643,43836.137,45567.692,45579.234,45317.658,42348.018,42276.074,43629.301,44007.225,43942.429,43311.482,44625.253,45235.32,42796.278,39655.754,35905.974,32938.64
20061024,30486.899,28838,27851.027,27610.559,27723.988,29010.814,33957.25,40837.67,45306.523,46884.821,46908.469,46512.603,43233.764,42847.434,43975.185,44328.137,44402.92,43866.189,45417.303,45812.817,43247.867,40120.544,36442.11,33562.795
20061025,30783.978,29163.175,28205.649,27846.304,27991.421,29325.123,34192.278,41116.807,45626.213,47159.561,47136.367,46843.944,43586.204,43156.627,44394.089,44776.31,44739.433,44226.523,45821.259,46171.835,43343.467,40311.172,36589.19,33678.13
20061026,30648.973,28954.029,28076.566,27753.936,27835.166,29097.967,33845.289,40830.92,45187.147,46764.418,46808.522,46454.875,43130.601,42685.488,43838.884,44216.016,44227.006,43605.303,45273.93,45743.981,43113.479,40130.139,36368.582,33478.418
20061027,30821.087,29127.97,28292.738,28004.511,27996.882,29237.053,34030.08,40953.24,45390.848,46888.19,46831.387,46520.235,43351.533,42850.616,43981.351,44303.422,44207.622,43363.12,44865.512,45393.086,42705.174,39488.785,35784.53,32988.011
20061028,30894.899,29319.811,28319.163,27846.71,27638.534,27977.933,30511.79,34564.293,37178.135,39053.012,38808.874,37611.77,35138.859,33020.924,32271.445,32167.572,32217.971,32787.448,36608.185,38622.349,36598.617,34188.734,31962.888,29911.434
20061029,27099.83,25468.948,24349.901,23893.858,23544.301,23831.74,24540.954,25574.441,27698.543,29084.522,29889.022,30117.555,29650.16,28677.606,27948.276,27253.064,27508.496,30354.795,32402.894,33205.795,32899.635,31629.471,29827.002,27834.351
20061030,25447.665,24326.471,23745.879,23680.762,24148.384,26129.366,31673.024,37938.122,42920.339,44503.674,44572.289,44352.332,41597.215,41566.922,42850.744,43450.762,44414.104,46546.307,45979.776,44218.351,41645.565,38580.098,34794.996,31927.7
20061031,29651.992,28366.38,27438.995,27064.257,27298.667,29031.71,33269.736,39219.308,43987.335,45471.862,45531.254,45224.902,42362.185,42053.129,43172.269,43828.141,44686.565,46548.169,46438.006,44649.043,41854.747,38550.314,34906.003,31910.782
20061101,28930.898,27058.46,26198.241,25601.379,25001.305,24512.443,24611.049,25498.888,27516.011,29442.818,30315.271,30744.114,30345.076,28850.156,28134.114,27827.679,28471.943,31683.034,33468.434,33883.571,33142.415,31749.668,29739.353,27647.351
20061102,25703.037,24373.054,23864.873,23736.153,24177.043,25972.866,31499.414,37226.067,42787.477,44862.903,45062.372,44968.37,42143.228,41965.772,43042.652,43514.476,44492.208,46920.786,46447.045,44665.785,42103.613,39264.061,35495.241,32495.796
20061103,30042.778,28397.325,27498.015,27273.884,27506.454,28851.224,33303.406,39008.958,43968.678,45634.39,45685.104,45471.316,42429.971,42131.745,43303.867,43912.784,45017.701,47305.498,47000.589,45002.233,42279.215,39161.766,35518.503,32468.227
20061104,30409.254,28705.118,27735.555,27261.453,27078.412,27579.653,29873.587,33595.568,37097.527,39075.043,39151.511,38301.829,35798.003,33677.403,33049.999,33236.407,34588.637,37851.045,38900.422,38559.322,36413.076,33922.501,31522.773,29491.952
20061105,27240.054,25501.129,24392.56,23807.256,23611.43,23797.427,24438.936,25189.195,27418.806,29780.056,31087.297,31849.301,31423.129,29672.462,29061.369,28961.309,29841.431,32918.969,34425.082,34671.634,33825.952,32303.689,30292.795,27960.471
20061106,25853.416,24468.766,23886.603,23811.003,24296.436,26272.323,32024.166,38609.524,44215.145,45874.097,46027.775,45818.742,42776.168,42820.224,44434.913,45055.903,46156.449,48690.973,47856.425,45948.525,43293.351,40117.708,36180.006,33048.513
20061107,30473.615,29067.498,28279.386,28191.267,28311.046,30121.345,34244.385,40467.994,45754.103,47156.29,47212.286,46726.958,43348.852,43229.952,44658.513,45436.844,47088.225,49634.897,49190.145,47084.046,44490.921,41114.503,37232.558,34021.288
20061108,30772.695,28937.728,28357.012,28025.162,28158.914,29671.03,34320.247,40555.503,45870.533,47356.097,47241.26,46733.559,43528.88,43364.665,44917.194,45549.267,46878.126,49422.855,48595.515,46570.493,43868.103,40727.153,36712.437,33464.893
20061109,30887.713,29669.348,28704.802,28249.58,28627.414,30056.886,33958.205,40049.108,45021.985,46477.475,46578.374,46270.501,42940.677,42701.727,44180.611,44852.405,46093.003,48744.073,47839.123,45826.776,43108.686,40706.831,36991.679,33620.888
20061110,30967.344,29223.358,28289.898,28071.188,28281.452,29620.99,34491.086,40644.672,45616.612,47153.958,47255.674,46892.406,43607.397,43249.02,44542.029,45083.499,46563.727,49118.243,48499.789,46462.275,43651.63,40367.988,36462.764,33257.815
20061111,30881.648,29085.095,28026.916,27479.076,27306.067,27980.758,30418.182,34227.342,37748.3,39459.867,39413.561,38272.356,35684.817,33766.615,33181.683,33347.465,35221.428,38958.197,40095.247,39757.674,37619.113,35155.073,32521.332,29961.738
20061112,27083.163,25312.841,24323.673,23794.35,23662.627,23865.737,24594.628,25684.422,27745.254,29954.543,31110.85,31637.579,31222.868,29433.843,28734.7,28694.983,29913.918,33286.128,34689.032,35028.222,34384.798,33009.854,30380.502,27862.931
20061113,25401.287,24103.296,23565.968,23490.322,23956.292,25971.437,32463.829,39470.689,44751.846,46338.101,46422.151,46245.557,43181.104,43153.585,44782.914,45646.655,47292.659,49452.001,48188.014,46384.911,43822.104,40672.129,35865.642,32642.387
20061114,30557.51,28960.272,28226.7,28127.315,28224.634,29615.232,34565.829,41157.732,46291.868,47923.699,48102.697,47931.256,44673.94,44362.068,45769.252,46489.467,48148.229,50400.083,48984.225,46872.123,44221.179,41103.859,37302.045,33904.212
20061115,30534.742,28876.608,28207.899,27786.517,27927.923,29273.135,34499.144,41196.497,46187.303,47764.255,47897.005,47787.179,44595.845,44395.043,45820.353,46526.376,48110.212,50265.378,48882.991,46800.866,44240.651,41014.518,36889.856,33582.5
20061116,30673.522,28906.416,28115.393,27847.092,28086.166,29916.687,34553.538,40963.076,45894.134,47346.619,47475.113,47320.722,44166.483,43905.239,45301.773,46099.248,47712.193,50044.582,48610.263,46524.072,44032.951,40781.122,36837.541,33683.16
20061117,30820.021,29488.47,28645.463,28084.576,28326.286,30042.863,34415.112,40826.108,45561.791,47019.521,47078.084,46914.879,43628.36,43234.206,44533.104,45257.769,46917.024,49415.181,48338.396,46081.818,43241.066,39968.334,36323.213,33327.926
20061118,30717.876,28969.072,27953.433,27479.81,27324.866,27874.07,30629.302,34543.774,38002.553,39769.365,39607.928,38554.111,36012.866,33942.094,33331.155,33603.817,35500.408,39293.103,40008.205,39636.244,37450.954,34927.19,32399.011,30173.676
20061119,27644.125,25775.048,24670.372,24097.658,24069.946,24615.801,25225.348,25698.269,27993.942,30471.104,31608.318,32013.299,31626.8,29901.462,29446.39,29411.006,30969.631,34420.111,35508.175,36006.546,35244.143,33510.926,31330.261,28651.166
20061120,26070.478,24700.747,24036.222,23968.645,24513.058,26903.595,32835.174,39805.197,45253.419,46939.996,47046.477,46815.642,43788.704,43778.983,45438.261,46165.925,48233.458,50517.508,48916.684,46785.084,44241.553,41110.128,36920.46,33634.091
20061121,30610.338,28903.373,28003.119,27831.121,28031.321,29509.614,35023.042,41934.42,47132.939,48839.696,48908.553,48673.07,45305.012,45029.138,46554.771,47354.589,49136.504,51169.781,49675.591,47446.33,44597.029,41393.341,37341.341,33942.775
20061122,30976.96,29234.153,28384.724,28042.856,28259.423,29898.347,35205.395,42101.168,47276.764,49147.391,49318.51,49146.57,45755.193,45400.194,46955.304,47777.117,49576.613,51640.657,50107.51,47947.837,45039.752,41860.823,37825.023,34230.667
20061123,31108.618,29695.373,28854.171,28525.084,28797.721,30265.052,35500.442,42452.105,47593.977,49358.794,49486.545,49122.253,45788.267,45516.808,47018.049,47767.072,49679.37,51893.523,50191.74,47873.469,45083.711,41862.752,37734.446,34234.464
20061124,31428.43,29933.549,29090.339,28631.75,28887.06,30512.801,35392.039,42297.331,47343.54,49110.917,49366.034,49136.921,45846.055,45482.169,46862.553,47611.435,49326.383,51442.819,49883.552,47515.93,44577.992,41319.676,37265.753,33832.455
20061125,31306.25,29523.158,28496.919,27970.931,27836.218,28498.476,31252.669,35566.972,39160.088,41458.264,41675.981,40807.217,38034.644,35753.043,35284.041,35602.076,37609.056,40596.317,40883.312,40252.409,38022.031,35554.447,32892.687,30574.123
20061126,28520.499,26472.817,25163.803,24523.11,24317.3,24632.194,25588.072,26485.085,28657.645,31453.214,32883.951,33301.706,32801.567,30930.01,30404.59,30461.6,31981.117,35399.737,36329.325,36616.516,35813.09,34301.056,32000.606,29373.905
20061127,26645.854,25229.927,24557.733,24479.364,24915.334,27142.276,33630.024,41001.052,46522.685,48348.876,48427.972,48189.022,44972.553,45027.76,46631.936,47397.148,49486.172,52028.736,50311.281,48135.042,45270.7,42110.027,37962.855,34394.507
